# SDSS (AB)                                                       
#  filters spectra  num Av  num Rv version
#        5     902      13       1       2
# lgTef  logg  Fe_H a_Fe   Av   Rv               SDSS_u               SDSS_g               SDSS_r               SDSS_i               SDSS_z
3.25493  7.50  0.00  0.0 0.00 3.10              -4.5386              -0.2889               1.3198              -0.1566               0.0605
3.25493  8.00  0.00  0.0 0.00 3.10              -4.2209              -0.1188               1.3594              -0.1780               0.0560
3.25493  8.50  0.00  0.0 0.00 3.10              -3.8707               0.0627               1.4237              -0.1115               0.1173
3.25493  9.00  0.00  0.0 0.00 3.10              -3.5190               0.0627               1.3799               0.0226               0.2518
3.25493  9.50  0.00  0.0 0.00 3.10              -3.1274               0.7048               1.8026               0.2157               0.4310
3.27614 -1.00  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614 -0.50  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  0.00  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  0.50  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  1.00  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  1.50  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  2.00  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  2.50  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  3.00  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  3.50  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  4.00  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  4.50  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  5.00  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  5.50  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  6.00  0.00  0.0 0.00 3.10             -11.8517              -7.0622              -4.0649              -2.3913              -1.1865
3.27614  6.50  0.00  0.0 0.00 3.10              -5.1867              -0.7918               1.0954               0.1582               0.3478
3.27614  7.00  0.00  0.0 0.00 3.10              -4.8172              -0.5420               1.2087               0.0574               0.2352
3.27614  7.50  0.00  0.0 0.00 3.10              -4.5385              -0.3752               1.2620              -0.0202               0.1656
3.27614  8.00  0.00  0.0 0.00 3.10              -4.2445              -0.2132               1.3076              -0.0472               0.1496
3.27614  8.50  0.00  0.0 0.00 3.10              -3.9214              -0.0430               1.3665              -0.0025               0.1960
3.27614  9.00  0.00  0.0 0.00 3.10              -3.5876               0.0337               1.3739               0.1071               0.3065
3.27614  9.50  0.00  0.0 0.00 3.10              -3.2270               0.4928               1.6693               0.2710               0.4641
3.30046 -1.00  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046 -0.50  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  0.00  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  0.50  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  1.00  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  1.50  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  2.00  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  2.50  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  3.00  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  3.50  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  4.00  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  4.50  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  5.00  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  5.50  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  6.00  0.00  0.0 0.00 3.10             -10.8279              -6.3672              -3.5656              -2.0171              -0.9123
3.30046  6.50  0.00  0.0 0.00 3.10              -5.1299              -0.8584               1.0206               0.2966               0.4572
3.30046  7.00  0.00  0.0 0.00 3.10              -4.7973              -0.6335               1.1315               0.2098               0.3572
3.30046  7.50  0.00  0.0 0.00 3.10              -4.5384              -0.4741               1.1958               0.1360               0.2859
3.30046  8.00  0.00  0.0 0.00 3.10              -4.2716              -0.3214               1.2482               0.1026               0.2568
3.30046  8.50  0.00  0.0 0.00 3.10              -3.9795              -0.1641               1.3010               0.1223               0.2862
3.30046  9.00  0.00  0.0 0.00 3.10              -3.6662               0.0005               1.3671               0.2039               0.3693
3.30046  9.50  0.00  0.0 0.00 3.10              -3.3413               0.2498               1.5164               0.3344               0.5021
3.32801 -1.00  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801 -0.50  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  0.00  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  0.50  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  1.00  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  1.50  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  2.00  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  2.50  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  3.00  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  3.50  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  4.00  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  4.50  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  5.00  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  5.50  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  6.00  0.00  0.0 0.00 3.10              -9.8462              -5.7093              -3.1046              -1.6808              -0.6745
3.32801  6.50  0.00  0.0 0.00 3.10              -5.0811              -0.9409               0.9089               0.4179               0.5615
3.32801  7.00  0.00  0.0 0.00 3.10              -4.7723              -0.7361               1.0192               0.3494               0.4732
3.32801  7.50  0.00  0.0 0.00 3.10              -4.5342              -0.5873               1.0907               0.2854               0.4055
3.32801  8.00  0.00  0.0 0.00 3.10              -4.2909              -0.4434               1.1514               0.2484               0.3697
3.32801  8.50  0.00  0.0 0.00 3.10              -4.0276              -0.2965               1.2073               0.2498               0.3795
3.32801  9.00  0.00  0.0 0.00 3.10              -3.7397              -0.1403               1.2704               0.3051               0.4396
3.32801  9.50  0.00  0.0 0.00 3.10              -3.4347               0.0639               1.3867               0.4064               0.5468
3.35893 -1.00  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
3.35893 -0.50  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
3.35893  0.00  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
3.35893  0.50  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
3.35893  1.00  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
3.35893  1.50  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
3.35893  2.00  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
3.35893  2.50  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
3.35893  3.00  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
3.35893  3.50  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
3.35893  4.00  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
3.35893  4.50  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
3.35893  5.00  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
3.35893  5.50  0.00  0.0 0.00 3.10              -8.7445              -4.9708              -2.5873              -1.3033              -0.4075
