 ID    x    y  bsize          mjd    zpt  fluxADU  flux_err  X2norm  Npix  Nmask         Jyas2    Jyas2_err     SB   SB_err                                                                fitsfile   skip  imID filter CONVOL00 PHOTNORM  KSUM00  FSIG00  FSCAT00  FWHM  M5SIGMA  SKYADU   muJyas2  muJyas2_err  im_expnum  g_ixs_flag      peak_loc good_image      new_mjd  new_muJyas2  new_muJyas2_err
 12 2073 2271      3 57452.196395 30.494     2.62      5.31    0.55     9      9  8.267000e-08 1.680000e-07    NaN      NaN  ec0915.160305.523434_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   184      g TEMPLATE        t  1.0910   1.055    0.092 3.333   23.596   928.0  0.082670       0.1680     523434        True  60567.597228       True 57146.918378     0.186481         0.222144
  4 2094 2304      3 57387.334759 30.494    -4.64      7.22    1.06     9      9 -1.466000e-07 2.282000e-07    NaN      NaN  ec0915.151231.507217_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   171      g TEMPLATE        t  1.0966   0.895    0.050 4.016   22.899  2241.0 -0.146600       0.2282     507217        True  60480.628259       True 57154.056274    -0.025592         0.374718
 14 2059 2285      3 57387.334759 30.494    -3.21      6.86    0.64     9      9 -1.015000e-07 2.169000e-07    NaN      NaN  ec0915.151231.507217_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   171      g TEMPLATE        t  1.0966   0.895    0.050 4.016   22.899  2241.0 -0.101500       0.2169     507217        True   60513.85236       True 57154.056274     0.269747         0.342046
  4 2094 2304      3 57388.329025 30.494     4.46      6.03    0.84     9      9  1.408000e-07 1.907000e-07    NaN      NaN  ec0915.160101.507558_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   175      g TEMPLATE        t  1.1035   0.866    0.052 3.974   22.998  1902.0  0.140800       0.1907     507558        True  60480.628259       True 57155.050540     0.446336         0.313141
 14 2059 2285      3 57388.329025 30.494    -3.51      6.34    0.55     9      9 -1.108000e-07 2.004000e-07    NaN      NaN  ec0915.160101.507558_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   175      g TEMPLATE        t  1.1035   0.866    0.052 3.974   22.998  1902.0 -0.110800       0.2004     507558        True   60513.85236       True 57155.050540     0.255081         0.316026
  0 2069 2290      3 57387.334759 30.494    11.98      6.52    1.64     9      9  3.788000e-07 2.062000e-07    NaN      NaN  ec0915.151231.507217_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   171      g TEMPLATE        t  1.0966   0.895    0.050 4.016   22.899  2241.0  0.378800       0.2062     507217        True  60473.788003       True 57157.896249     0.647995         0.308014
  0 2069 2290      3 57388.329025 30.494     3.33      6.41    0.30     9      9  1.054000e-07 2.026000e-07    NaN      NaN  ec0915.160101.507558_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   175      g TEMPLATE        t  1.1035   0.866    0.052 3.974   22.998  1902.0  0.105400       0.2026     507558        True  60473.788003       True 57158.890515     0.239600         0.302636
  2 2047 2300      3 57387.334759 30.494    -8.67      7.69    1.07     9      9 -2.740000e-07 2.430000e-07    NaN      NaN  ec0915.151231.507217_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   171      g TEMPLATE        t  1.0966   0.895    0.050 4.016   22.899  2241.0 -0.274000       0.2430     507217        True  60517.761077       True 57160.776230     0.096969         0.378326
  2 2047 2300      3 57388.329025 30.494    -7.54      6.70    0.24     9      9 -2.384000e-07 2.116000e-07    NaN      NaN  ec0915.160101.507558_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   175      g TEMPLATE        t  1.1035   0.866    0.052 3.974   22.998  1902.0 -0.238400       0.2116     507558        True  60517.761077       True 57161.770496     0.152394         0.329440
  1 2072 2281      3 57452.196395 30.494    -1.36      5.07    0.87     9      9 -4.297000e-08 1.604000e-07    NaN      NaN  ec0915.160305.523434_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   184      g TEMPLATE        t  1.0910   1.055    0.092 3.333   23.596   928.0 -0.042970       0.1604     523434        True  60557.825434       True 57165.158259     0.259255         0.272514
  6 2057 2313      3 57199.007931 30.494   -11.10      7.99    0.98     9      9 -3.507000e-07 2.526000e-07    NaN      NaN  ec0915.150626.453977_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   169      g TEMPLATE        t  1.0696   0.987    0.067 6.714   22.293  2336.0 -0.350700       0.2526     453977        True  60288.123911       True 57178.848062    -0.568527         0.346620
  8 2046 2321      3 57199.007931 30.494    -5.44      7.13    1.03     9      9 -1.718000e-07 2.255000e-07    NaN      NaN  ec0915.150626.453977_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   169      g TEMPLATE        t  1.0696   0.987    0.067 6.714   22.293  2336.0 -0.171800       0.2255     453977        True  60267.603143       True 57191.327981     0.093064         0.331412
  7 2089 2314      3 57199.007931 30.494    -4.46      7.91    1.08     9      9 -1.411000e-07 2.500000e-07    NaN      NaN  ec0915.150626.453977_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   169      g TEMPLATE        t  1.0696   0.987    0.067 6.714   22.293  2336.0 -0.141100       0.2500     453977        True  60279.329296       True 57199.007931    -0.123332         0.249622
  9 2059 2321      3 57199.007931 30.494    -7.60      7.47    0.81     9      9 -2.401000e-07 2.362000e-07    NaN      NaN  ec0915.150626.453977_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   169      g TEMPLATE        t  1.0696   0.987    0.067 6.714   22.293  2336.0 -0.240100       0.2362     453977        True  60240.242119       True 57200.927919    -0.208633         0.343127
  4 2094 2304      3 57452.196395 30.494     7.31      5.08    0.60     9      9  2.311000e-07 1.605000e-07    NaN      NaN  ec0915.160305.523434_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   184      g TEMPLATE        t  1.0910   1.055    0.092 3.333   23.596   928.0  0.231100       0.1605     523434        True  60480.628259       True 57218.917910     0.594614         0.263551
 14 2059 2285      3 57452.196395 30.494   -12.37      4.94    0.59     9      9 -3.909000e-07 1.563000e-07    NaN      NaN  ec0915.160305.523434_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   184      g TEMPLATE        t  1.0910   1.055    0.092 3.333   23.596   928.0 -0.390900       0.1563     523434        True   60513.85236       True 57218.917910    -0.186630         0.246481
  0 2069 2290      3 57452.196395 30.494    10.20      5.01    0.79     9      9  3.225000e-07 1.584000e-07    NaN      NaN  ec0915.160305.523434_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   184      g TEMPLATE        t  1.0910   1.055    0.092 3.333   23.596   928.0  0.322500       0.1584     523434        True  60473.788003       True 57222.757885     0.563896         0.236612
  2 2047 2300      3 57452.196395 30.494    -4.47      5.54    0.83     9      9 -1.414000e-07 1.750000e-07    NaN      NaN  ec0915.160305.523434_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   184      g TEMPLATE        t  1.0910   1.055    0.092 3.333   23.596   928.0 -0.141400       0.1750     523434        True  60517.761077       True 57225.637866     0.303413         0.272457
 11 2062 2275      3 57566.034571 30.494     3.38      5.51    1.02     9      9  1.069000e-07 1.741000e-07    NaN      NaN  ec0915.160627.548999_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   205      g TEMPLATE        t  0.9890   0.858    0.077 5.323   22.930  1060.0  0.106900       0.1741     548999        True  60607.661585       True 57243.476666     0.599594         0.324635
 10 2083 2323      3 57199.007931 30.494    -7.12      7.27    2.15     9      9 -2.250000e-07 2.299000e-07    NaN      NaN  ec0915.150626.453977_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   169      g TEMPLATE        t  1.0696   0.987    0.067 6.714   22.293  2336.0 -0.225000       0.2299     453977        True  60228.515966       True 57244.127638    -0.036993         0.205364
  3 2057 2298      3 57387.334759 30.494    -2.48      7.31    0.74     9      9 -7.842000e-08 2.311000e-07    NaN      NaN  ec0915.151231.507217_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   171      g TEMPLATE        t  1.0966   0.895    0.050 4.016   22.899  2241.0 -0.078420       0.2311     507217        True  60431.769287       True 57250.055651     0.135890         0.401325
  3 2057 2298      3 57388.329025 30.494    -6.30      6.10    0.75     9      9 -1.990000e-07 1.928000e-07    NaN      NaN  ec0915.160101.507558_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   175      g TEMPLATE        t  1.1035   0.866    0.052 3.974   22.998  1902.0 -0.199000       0.1928     507558        True  60431.769287       True 57251.049917    -0.073508         0.334814
 13 2050 2286      3 57566.034571 30.494    -3.51      5.56    0.21     9      9 -1.109000e-07 1.758000e-07    NaN      NaN  ec0915.160627.548999_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   205      g TEMPLATE        t  0.9890   0.858    0.077 5.323   22.930  1060.0 -0.110900       0.1758     548999        True  60591.049535       True 57252.116610     0.238916         0.335898
  5 2046 2311      3 57387.334759 30.494   -10.66      7.28    0.69     9      9 -3.371000e-07 2.302000e-07    NaN      NaN  ec0915.151231.507217_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   171      g TEMPLATE        t  1.0966   0.895    0.050 4.016   22.899  2241.0 -0.337100       0.2302     507217        True   60410.27134       True 57256.775607    -0.193781         0.375972
  5 2046 2311      3 57388.329025 30.494    -0.84      6.90    1.16     9      9 -2.658000e-08 2.180000e-07    NaN      NaN  ec0915.160101.507558_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   175      g TEMPLATE        t  1.1035   0.866    0.052 3.974   22.998  1902.0 -0.026580       0.2180     507558        True   60410.27134       True 57257.769873     0.313372         0.356046
 12 2073 2271      3 57566.034571 30.494    12.35      5.72    0.83     9      9  3.904000e-07 1.809000e-07    NaN      NaN  ec0915.160627.548999_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   205      g TEMPLATE        t  0.9890   0.858    0.077 5.323   22.930  1060.0  0.390400       0.1809     548999        True  60567.597228       True 57260.756554     0.593388         0.239202
  1 2072 2281      3 57566.034571 30.494     2.52      5.48    0.99     9      9  7.969000e-08 1.732000e-07    NaN      NaN  ec0915.160627.548999_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   205      g TEMPLATE        t  0.9890   0.858    0.077 5.323   22.930  1060.0  0.079690       0.1732     548999        True  60557.825434       True 57278.996435     0.467650         0.294261
  3 2057 2298      3 57452.196395 30.494    -0.88      5.17    0.89     9      9 -2.788000e-08 1.633000e-07    NaN      NaN  ec0915.160305.523434_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   184      g TEMPLATE        t  1.0910   1.055    0.092 3.333   23.596   928.0 -0.027880       0.1633     523434        True  60431.769287       True 57314.917287     0.223657         0.283585
  5 2046 2311      3 57452.196395 30.494     2.99      5.24    0.49     9      9  9.441000e-08 1.658000e-07    NaN      NaN  ec0915.160305.523434_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   184      g TEMPLATE        t  1.0910   1.055    0.092 3.333   23.596   928.0  0.094410       0.1658     523434        True   60410.27134       True 57321.637243     0.510978         0.270791
 14 2059 2285      3 57566.034571 30.494    -7.54      5.81    0.34     9      9 -2.382000e-07 1.836000e-07    NaN      NaN  ec0915.160627.548999_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   205      g TEMPLATE        t  0.9890   0.858    0.077 5.323   22.930  1060.0 -0.238200       0.1836     548999        True   60513.85236       True 57332.756086     0.054174         0.289533
  4 2094 2304      3 57566.034571 30.494     5.41      5.80    0.25     9      9  1.711000e-07 1.834000e-07    NaN      NaN  ec0915.160627.548999_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   205      g TEMPLATE        t  0.9890   0.858    0.077 5.323   22.930  1060.0  0.171100       0.1834     548999        True  60480.628259       True 57332.756086     0.496090         0.301154
  0 2069 2290      3 57566.034571 30.494    -4.03      5.94    1.20     9      9 -1.274000e-07 1.876000e-07    NaN      NaN  ec0915.160627.548999_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   205      g TEMPLATE        t  0.9890   0.858    0.077 5.323   22.930  1060.0 -0.127400       0.1876     548999        True  60473.788003       True 57336.596061    -0.108148         0.280230
  2 2047 2300      3 57566.034571 30.494    -1.93      5.35    0.42     9      9 -6.090000e-08 1.692000e-07    NaN      NaN  ec0915.160627.548999_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   205      g TEMPLATE        t  0.9890   0.858    0.077 5.323   22.930  1060.0 -0.060900       0.1692     548999        True  60517.761077       True 57339.476042     0.428743         0.263427
  6 2057 2313      3 57387.334759 30.494    13.10      6.93    0.98     9      9  4.141000e-07 2.190000e-07    NaN      NaN  ec0915.151231.507217_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   171      g TEMPLATE        t  1.0966   0.895    0.050 4.016   22.899  2241.0  0.414100       0.2190     507217        True  60288.123911       True 57367.174890     0.480938         0.300514
  6 2057 2313      3 57388.329025 30.494     4.69      6.51    2.00     9      9  1.483000e-07 2.059000e-07    NaN      NaN  ec0915.160101.507558_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   175      g TEMPLATE        t  1.1035   0.866    0.052 3.974   22.998  1902.0  0.148300       0.2059     507558        True  60288.123911       True 57368.169156     0.116205         0.282538
  8 2046 2321      3 57387.334759 30.494     3.86      7.05    1.33     9      9  1.220000e-07 2.228000e-07    NaN      NaN  ec0915.151231.507217_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   171      g TEMPLATE        t  1.0966   0.895    0.050 4.016   22.899  2241.0  0.122000       0.2228     507217        True  60267.603143       True 57379.654809     0.524856         0.327444
  8 2046 2321      3 57388.329025 30.494     6.07      6.35    0.88     9      9  1.918000e-07 2.006000e-07    NaN      NaN  ec0915.160101.507558_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   175      g TEMPLATE        t  1.1035   0.866    0.052 3.974   22.998  1902.0  0.191800       0.2006     507558        True  60267.603143       True 57380.649075     0.627439         0.294817
  7 2089 2314      3 57387.334759 30.494     6.29      7.54    0.42     9      9  1.987000e-07 2.382000e-07    NaN      NaN  ec0915.151231.507217_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   171      g TEMPLATE        t  1.0966   0.895    0.050 4.016   22.899  2241.0  0.198700       0.2382     507217        True  60279.329296       True 57387.334759     0.215955         0.237840
  7 2089 2314      3 57388.329025 30.494     0.15      6.65    1.16     9      9  4.806000e-09 2.101000e-07    NaN      NaN  ec0915.160101.507558_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   175      g TEMPLATE        t  1.1035   0.866    0.052 3.974   22.998  1902.0  0.004806       0.2101     507558        True  60279.329296       True 57388.329025     0.022354         0.209783
  9 2059 2321      3 57387.334759 30.494     1.35      6.48    1.12     9      9  4.270000e-08 2.049000e-07    NaN      NaN  ec0915.151231.507217_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   171      g TEMPLATE        t  1.0966   0.895    0.050 4.016   22.899  2241.0  0.042700       0.2049     507217        True  60240.242119       True 57389.254747     0.202189         0.297657
  9 2059 2321      3 57388.329025 30.494     4.14      6.24    0.29     9      9  1.310000e-07 1.974000e-07    NaN      NaN  ec0915.160101.507558_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   175      g TEMPLATE        t  1.1035   0.866    0.052 3.974   22.998  1902.0  0.131000       0.1974     507558        True  60240.242119       True 57390.249013     0.330462         0.286762
  3 2057 2298      3 57566.034571 30.494     1.08      5.87    0.82     9      9  3.405000e-08 1.856000e-07    NaN      NaN  ec0915.160627.548999_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   205      g TEMPLATE        t  0.9890   0.858    0.077 5.323   22.930  1060.0  0.034050       0.1856     548999        True  60431.769287       True 57428.755463     0.331204         0.322311
  6 2057 2313      3 57452.196395 30.494     7.79      4.90    0.80     9      9  2.462000e-07 1.550000e-07    NaN      NaN  ec0915.160305.523434_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   184      g TEMPLATE        t  1.0910   1.055    0.092 3.333   23.596   928.0  0.246200       0.1550     523434        True  60288.123911       True 57432.036526     0.250544         0.212692
