ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum
90,3909,1392,3,57822.338331,30.915,-59.4,13.38,1.19,9,0,-1.274e-06,2.87e-07,,,ec0915.170310.628200_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,146,z,TEMPLATE,t,0.9992,1.127,0.081,3.576,22.797,7326.0,-1.274,0.28700000000000003,628200
90,3909,1392,3,57822.342476,30.915,-113.57,13.56,0.55,9,0,-2.436e-06,2.908e-07,,,ec0915.170310.628202_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,148,z,TEMPLATE,t,0.9893,1.057,0.061,4.175,22.591,7749.0,-2.436,0.2908,628202
90,3909,1392,3,57824.277361,30.915,-78.48,13.65,0.43,9,0,-1.683e-06,2.928e-07,,,ec0915.170312.628814_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,150,z,TEMPLATE,t,1.0506,1.067,0.073,3.807,22.77,7544.0,-1.683,0.29279999999999995,628814
90,3909,1392,3,57824.281503,30.915,-70.17,13.41,0.58,9,0,-1.505e-06,2.875e-07,,,ec0915.170312.628816_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,152,z,TEMPLATE,t,1.0475,1.22,0.097,3.347,22.952,6645.0,-1.505,0.2875,628816
90,3909,1392,3,57847.124307,30.915,-88.37,11.66,1.23,9,0,-1.895e-06,2.5e-07,,,ec0915.170404.636946_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,156,z,TEMPLATE,t,1.0078,1.244,0.131,3.534,23.1,4387.0,-1.895,0.25,636946
90,3909,1392,3,57848.992872,30.915,-77.13,13.41,0.53,9,0,-1.654e-06,2.877e-07,,,ec0915.170405.637489_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,158,z,TEMPLATE,t,1.0116,1.165,0.1,3.387,22.831,7297.0,-1.654,0.2877,637489
90,3909,1392,3,57872.960558,30.915,-111.6,14.98,2.25,9,0,-2.393e-06,3.212e-07,,,ec0915.170429.645088_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,159,z,TEMPLATE,t,1.1067,1.318,0.153,2.628,23.096,8900.0,-2.393,0.3212,645088
90,3909,1392,3,57872.960558,30.915,-113.56,15.07,2.17,9,0,-2.435e-06,3.233e-07,,,ec0915.170429.645088_ooi_z_vx_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,160,z,TEMPLATE,t,1.14,1.297,0.163,2.627,23.073,9226.0,-2.435,0.3233,645088
90,3909,1392,3,57874.962088,30.915,-111.6,42.15,0.43,9,0,-2.393e-06,9.039e-07,,,ec0915.170501.646110_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,165,z,TEMPLATE,t,0.4218,0.813,0.05,3.56,21.55,11604.0,-2.393,0.9039,646110
90,3909,1392,3,57874.96623,30.915,-52.87,51.16,0.59,9,0,-1.134e-06,1.097e-06,,,ec0915.170501.646112_ooi_z_vx_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,168,z,TEMPLATE,t,0.2792,1.081,0.064,3.558,21.265,8303.0,-1.1340000000000001,1.097,646112
90,3909,1392,3,57874.96623,30.915,-53.28,48.52,0.84,9,0,-1.143e-06,1.04e-06,,,ec0915.170501.646112_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,167,z,TEMPLATE,t,0.2716,1.088,0.062,3.558,21.271,8234.0,-1.1429999999999998,1.04,646112
90,3909,1392,3,57875.014571,30.915,-195.85,39.85,1.58,9,0,-4.2e-06,8.547e-07,,,ec0915.170502.646135_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,170,z,TEMPLATE,t,0.3539,1.104,0.064,3.521,21.657,7497.0,-4.199999999999999,0.8547,646135
90,3909,1392,3,57875.018706,30.915,-138.52,24.53,1.25,9,0,-2.971e-06,5.26e-07,,,ec0915.170502.646137_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,173,z,TEMPLATE,t,0.4891,1.167,0.081,3.247,22.174,6770.0,-2.971,0.526,646137
90,3909,1392,3,57875.018706,30.915,-133.61,24.92,1.06,9,0,-2.865e-06,5.344e-07,,,ec0915.170502.646137_ooi_z_vx_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,174,z,TEMPLATE,t,0.5031,1.109,0.082,3.247,22.145,7140.0,-2.865,0.5344,646137
90,3909,1392,3,57875.081054,30.915,-88.26,38.05,1.48,9,0,-1.893e-06,8.161e-07,,,ec0915.170502.646165_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,177,z,TEMPLATE,t,0.314,1.116,0.069,3.34,21.62,7054.0,-1.893,0.8161,646165
90,3909,1392,3,57875.085195,30.915,-99.75,14.7,1.45,9,0,-2.139e-06,3.152e-07,,,ec0915.170502.646167_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,179,z,TEMPLATE,t,0.7859,1.128,0.089,3.35,22.666,6214.0,-2.1390000000000002,0.31520000000000004,646167
90,3909,1392,3,57875.122515,30.915,-131.56,24.34,1.1,9,0,-2.821e-06,5.221e-07,,,ec0915.170502.646185_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,181,z,TEMPLATE,t,0.5261,0.991,0.076,3.058,22.295,6557.0,-2.821,0.5221,646185
90,3909,1392,3,57875.126648,30.915,-117.43,22.01,2.83,9,0,-2.518e-06,4.72e-07,,,ec0915.170502.646187_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,183,z,TEMPLATE,t,0.5093,1.192,0.085,3.171,22.342,5378.0,-2.518,0.472,646187
90,3909,1392,3,57888.146212,30.915,-122.97,11.41,1.4,9,0,-2.637e-06,2.446e-07,,,ec0915.170515.648397_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,185,z,TEMPLATE,t,1.026,1.134,0.061,5.728,22.558,4880.0,-2.637,0.2446,648397
90,3909,1392,3,57888.150335,30.915,-138.0,32.3,,1,0,-2.959e-06,6.927e-07,,,ec0915.170515.648399_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,187,z,TEMPLATE,t,1.0271,1.289,0.057,5.92,22.593,4268.0,-2.959,0.6927,648399
90,3909,1392,3,57935.020929,30.915,-48.06,11.23,0.44,9,0,-1.031e-06,2.408e-07,,,ec0915.170701.657445_ooi_z_vx_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,190,z,TEMPLATE,t,1.1345,1.232,0.13,3.547,23.0,5851.0,-1.031,0.2408,657445
90,3909,1392,3,57950.995174,30.915,-48.39,17.3,0.87,6,0,-1.038e-06,3.71e-07,,,ec0915.170716.659072_ooi_z_v1_N22_160306.523733_ooi_z_v1_N22.diff.fits,0x0000,193,z,TEMPLATE,t,1.11,0.929,0.039,7.027,22.172,8578.0,-1.038,0.371,659072
