phase,AB_mag,AB_mag_err
-3494.7839920048355,23.4578658146478,0.26413243999397845
-3492.4559910124153,23.449725688619264,0.26374029845533004
-3490.127990019988,23.441604466659808,0.2632769028348439
-3487.799989027568,23.433509034203375,0.2627434767801309
-3485.4719880351477,23.425445996510057,0.262141283117717
-3483.1439870427203,23.417421682083422,0.26147161903329696
-3480.8159860503,23.40944214664654,0.26073581159701725
-3478.4879850578727,23.401513177609342,0.25993521362855265
-3476.1599840654526,23.39364029896461,0.2590711998944243
-3473.8319830730325,23.385828776552703,0.25814516362784606
-3471.503982080605,23.378083623640034,0.2571585133598523
-3469.175981088185,23.370409606759655,0.25611267004910737
-3466.8479800957575,23.362811251765887,0.2550090644967343
-3464.5199791033374,23.355292850059545,0.25384913503191225
-3462.19197811091,23.34785846494257,0.25263432545328113
-3459.86397711849,23.3405119380657,0.2513660832111641
-3457.5359761260697,23.33325689593476,0.2500458578152341
-3455.2079751336423,23.326096756445445,0.24867509945256774
-3452.879974141222,23.319034735418686,0.24725525780104238
-3450.551973148795,23.312073853111475,0.2457877810233349
-3448.2239721563747,23.305216940681422,0.24427411492733297
-3445.8959711639545,23.298466646584536,0.2427157022789579
-3443.567970171527,23.2918254428892,0.24111398225419173
-3441.239969179107,23.28529563149072,0.23947039001749
-3438.9119681866796,23.27887935021274,0.23778635641434506
-3436.5839671942595,23.272578578784387,0.23606330776656279
-3434.2559662018393,23.266395144682523,0.23430266575916278
-3431.927965209412,23.26033072883115,0.2325058474087042
-3429.599964216992,23.254386871150658,0.2306742651033187
-3427.2719632245644,23.248564975950973,0.22880932670530194
-3424.9439622321443,23.242866317164367,0.22691243570795622
-3422.615961239724,23.237292043413817,0.22498499143861564
-3420.2879602472967,23.23184318291468,0.223028389300694
-3417.9599592548766,23.226520648207707,0.22104402104792106
-3415.631958262449,23.221325240722166,0.21903327508445325
-3413.303957270029,23.21625765516918,0.2169975367852513
-3410.9759562776017,23.211318483764913,0.2149381888312366
-3408.6479552851815,23.206508220285052,0.21285661155456922
-3406.3199542927614,23.201827263951202,0.21075418328939485
-3403.991953300334,23.197275923151405,0.20863228072416112
-3401.663952307914,23.192854418996586,0.20649227925170846
-3399.3359513154865,23.18856288871521,0.20433555331367878
-3397.0079503230663,23.184401388889167,0.20216347673629406
-3394.679949330646,23.180369898533357,0.19997742305447586
-3392.351948338219,23.176468322022426,0.19777876582185355
-3390.0239473457987,23.17269649186785,0.19556887890420466
-3387.6959463533713,23.169054171348648,0.19334913675402987
-3385.367945360951,23.16554105699963,0.19112091466436748
-3383.0399443685237,23.16215678096051,0.18888558899967908
-3380.7119433761036,23.15890091319,0.18664453740216735
-3378.3839423836835,23.155772963548447,0.18439913897151722
-3376.055941391256,23.152772383753156,0.1821507744164775
-3373.727940398836,23.149898569210247,0.1799008261764437
-3371.3999394064085,23.14715086072703,0.17765067851121027
-3369.0719384139884,23.14452854610912,0.17540171755722808
-3366.7439374215683,23.14203086164608,0.1731553313482317
-3364.415936429141,23.13965699348995,0.17091290979840365
-3362.0879354367207,23.137406078930653,0.16867584464582092
-3359.7599344442933,23.13527720757233,0.16644552935376816
