ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err,im_expnum,g_ixs_flag,g_ims_flag
0,3460,1472,3,58261.085404,30.275,-77.59,8.47,1.47,9,2,-3e-06,3.274e-07,,,ec0915.180523.750070_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,341,r,TEMPLATE,t,0.9255,1.162,0.166,3.295,22.934,1769.0,-3.0,0.3273999999999999,750070,True,True
0,3460,1472,3,58313.983799,30.275,-80.13,7.68,0.58,9,0,-3.098e-06,2.97e-07,,,ec0915.180714.755611_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,347,r,TEMPLATE,t,1.0686,0.974,0.172,4.706,22.7,1892.0,-3.098,0.297,755611,False,True
0,3460,1472,3,58313.992096,30.275,-95.43,6.31,1.78,9,0,-3.689e-06,2.441e-07,,,ec0915.180714.755615_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,351,r,TEMPLATE,t,1.0693,1.178,0.192,4.235,22.963,1427.0,-3.689,0.2441,755615,True,True
0,3460,1472,3,58483.307844,30.275,-126.06,7.32,0.43,9,0,-4.873e-06,2.832e-07,,,ec0915.181231.807721_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,356,r,TEMPLATE,t,1.0564,0.977,0.164,3.676,22.939,1881.0,-4.872999999999999,0.2832,807721,False,True
0,3460,1472,3,58514.167879,30.275,-110.06,7.48,1.03,9,2,-4.255e-06,2.892e-07,,,ec0915.190131.818095_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,361,r,TEMPLATE,t,0.9498,1.062,0.215,3.441,23.096,1459.0,-4.255,0.2892,818095,False,True
0,3460,1472,3,58542.169323,30.275,-128.93,6.66,1.4,9,0,-4.985e-06,2.573e-07,,,ec0915.190228.828457_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,365,r,TEMPLATE,t,1.0074,1.155,0.209,3.975,23.015,1387.0,-4.984999999999999,0.2573,828457,False,True
0,3460,1472,3,58572.174539,30.275,-128.71,10.97,0.57,9,0,-4.976e-06,4.24e-07,,,ec0915.190330.843679_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,375,r,TEMPLATE,t,1.1752,1.053,0.179,4.114,22.315,4413.0,-4.976,0.424,843679,False,True
0,3460,1472,3,58572.188386,30.275,-116.78,8.51,0.25,9,0,-4.515e-06,3.29e-07,,,ec0915.190330.843680_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,376,r,TEMPLATE,t,1.3787,1.136,0.086,4.293,22.668,3675.0,-4.515,0.329,843680,False,True
0,3460,1472,3,58572.192189,30.275,-116.9,5.2,1.26,9,0,-4.519e-06,2.009e-07,,,ec0915.190330.843681_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,377,r,TEMPLATE,t,2.1959,1.185,0.101,4.287,23.099,4216.0,-4.519,0.2009,843681,False,True
0,3460,1472,3,58572.195989,30.275,-103.9,5.8,2.05,9,0,-4.017e-06,2.241e-07,,,ec0915.190330.843682_ooi_r_v1_N22_160305.523436_ooi_r_v1_N22.diff.fits,0x0000,378,r,TEMPLATE,t,1.8627,1.06,0.09,4.959,22.755,4227.0,-4.0169999999999995,0.2241,843682,True,True
