ID,x,y,bsize,mjd,zpt,fluxADU,flux_err,X2norm,Npix,Nmask,Jyas2,Jyas2_err,SB,SB_err,fitsfile,skip,imID,filter,CONVOL00,PHOTNORM,KSUM00,FSIG00,FSCAT00,FWHM,M5SIGMA,SKYADU,muJyas2,muJyas2_err
90,3909,1392,3,58261.082764,30.469,-1.77,6.82,1.39,9,9,-5.733e-08,2.206e-07,,,ec0915.180523.750069_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,532,g,TEMPLATE,t,0.9891,1.15,0.098,4.14,22.924,1843.0,-0.05733,0.2206
90,3909,1392,3,58313.977026,30.469,6.33,3.89,0.66,9,9,2.048e-07,1.259e-07,,,ec0915.180714.755608_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,538,g,TEMPLATE,t,1.2284,1.254,0.199,5.182,23.277,940.0,0.2048,0.1259
90,3909,1392,3,58313.985297,30.469,8.96,4.04,0.78,9,9,2.897e-07,1.306e-07,,,ec0915.180714.755612_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,544,g,TEMPLATE,t,1.2213,1.238,0.193,4.636,23.408,927.0,0.2897,0.1306
90,3909,1392,3,58469.355577,30.469,4.33,7.89,0.67,9,9,1.399e-07,2.552e-07,,,ec0915.181217.804060_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,550,g,TEMPLATE,t,1.2242,1.097,0.069,3.742,22.881,3918.0,0.1399,0.2552
90,3909,1392,3,58483.3052,30.469,-1.56,4.4,0.98,9,9,-5.053e-08,1.423e-07,,,ec0915.181231.807720_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,554,g,TEMPLATE,t,1.2233,0.957,0.124,4.313,23.233,1415.0,-0.050530000000000005,0.1423
90,3909,1392,3,58483.3052,30.469,9.49,3.51,1.49,9,9,3.068e-07,1.137e-07,,,ec0915.181231.807720_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,556,g,TEMPLATE,t,1.1957,1.847,0.285,4.328,23.531,690.0,0.3068,0.11370000000000001
90,3909,1392,3,58514.165241,30.469,-1.38,4.59,1.03,9,9,-4.459e-08,1.484e-07,,,ec0915.190131.818094_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,562,g,TEMPLATE,t,1.0654,1.111,0.178,3.568,23.511,1033.0,-0.04459,0.1484
90,3909,1392,3,58514.165241,30.469,-0.97,3.46,1.47,9,9,-3.149e-08,1.119e-07,,,ec0915.190131.818094_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,564,g,TEMPLATE,t,1.0745,1.897,0.257,3.575,23.897,469.0,-0.03149,0.1119
90,3909,1392,3,58542.166661,30.469,4.42,4.28,1.15,9,9,1.429e-07,1.385e-07,,,ec0915.190228.828456_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,570,g,TEMPLATE,t,1.1579,0.985,0.133,4.501,23.337,1036.0,0.1429,0.1385
90,3909,1392,3,58544.183144,30.469,-2.09,4.84,1.07,9,9,-6.761e-08,1.564e-07,,,ec0915.190302.829166_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,576,g,TEMPLATE,t,1.1801,1.058,0.169,3.434,23.506,1187.0,-0.06760999999999999,0.1564
90,3909,1392,3,58572.155525,30.469,-29.96,28.62,0.69,9,9,-9.689e-07,9.256e-07,,,ec0915.190330.843674_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,580,g,TEMPLATE,t,0.1698,1.033,0.061,5.252,21.027,1037.0,-0.9689,0.9256
90,3909,1392,3,58572.159336,30.469,,,,0,0,,,,,ec0915.190330.843675_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,582,g,TEMPLATE,t,0.609,1.297,0.1,5.061,22.419,1083.0,,
90,3909,1392,3,58572.163127,30.469,163.43,27.21,0.21,9,0,5.286e-06,8.802e-07,22.092,0.180778,ec0915.190330.843676_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,584,g,TEMPLATE,t,0.3891,0.882,0.043,4.855,21.791,1546.0,5.286,0.8802
90,3909,1392,3,58572.166927,30.469,-0.13,14.62,0.33,9,9,-4.321e-09,4.731e-07,,,ec0915.190330.843677_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,586,g,TEMPLATE,t,0.4082,0.861,0.061,4.947,21.819,1516.0,-0.004321,0.4731
90,3909,1392,3,58572.170734,30.469,-48.37,9.14,2.67,9,9,-1.565e-06,2.957e-07,,,ec0915.190330.843678_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,588,g,TEMPLATE,t,0.5592,1.224,0.101,4.878,22.333,1159.0,-1.565,0.29569999999999996
90,3909,1392,3,58578.200588,30.469,7.0,4.38,0.44,9,9,2.263e-07,1.416e-07,,,ec0915.190405.846165_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,608,g,TEMPLATE,t,1.1703,1.192,0.177,4.32,23.447,949.0,0.2263,0.1416
90,3909,1392,3,58639.017269,30.469,-42.0,11.32,1.83,9,9,-1.359e-06,3.662e-07,,,ec0915.190605.862062_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,614,g,TEMPLATE,t,0.3395,1.207,0.121,4.935,21.931,733.0,-1.359,0.36619999999999997
90,3909,1392,3,58691.979665,30.469,8.23,4.94,3.02,9,9,2.663e-07,1.598e-07,,,ec0915.190727.879497_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,625,g,TEMPLATE,t,0.8341,1.373,0.157,4.802,23.053,737.0,0.2663,0.1598
90,3909,1392,3,58818.256651,30.469,18.71,3.78,1.15,9,9,6.053e-07,1.222e-07,24.445,0.219137,ec0915.191201.912641_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,628,g,TEMPLATE,t,1.1352,1.509,0.2,5.0,23.442,640.0,0.6053,0.12219999999999999
90,3909,1392,3,58818.264945,30.469,8.62,3.29,2.09,9,9,2.788e-07,1.065e-07,,,ec0915.191201.912645_ooi_g_vx_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,635,g,TEMPLATE,t,1.1485,1.949,0.311,4.441,23.643,513.0,0.2788,0.1065
90,3909,1392,3,58840.273704,30.469,24.86,3.51,1.19,9,9,8.043e-07,1.136e-07,24.137,0.153306,ec0915.191223.921759_ooi_g_v1_N22_160306.523730_ooi_g_v1_N22.diff.fits,0x0000,641,g,TEMPLATE,t,1.1927,1.526,0.191,3.907,23.746,628.0,0.8043,0.11359999999999999
