wavelength_A,flux_bb_rel,teff_K
9456.0,1074238.0536454443,5530.0
9458.0,1073769.8867857312,5530.0
9460.0,1073301.908334133,5530.0
9462.0,1072834.118283459,5530.0
9464.0,1072366.5166263543,5530.0
9466.0,1071899.1033553057,5530.0
9468.0,1071431.8784626387,5530.0
9470.0,1070964.8419405196,5530.0
9472.0,1070497.9937809529,5530.0
9474.0,1070031.333975786,5530.0
9476.0,1069564.862516709,5530.0
9478.0,1069098.5793952497,5530.0
9480.0,1068632.4846027815,5530.0
9482.0,1068166.5781305167,5530.0
9484.0,1067700.8599695126,5530.0
9486.0,1067235.33011067,5530.0
9488.0,1066769.9885447298,5530.0
9490.0,1066304.8352622797,5530.0
9492.0,1065839.8702537506,5530.0
9494.0,1065375.093509418,5530.0
9496.0,1064910.5050194003,5530.0
9498.0,1064446.1047736635,5530.0
9500.0,1063981.8927620174,5530.0
9502.0,1063517.8689741201,5530.0
9504.0,1063054.033399472,5530.0
9506.0,1062590.3860274234,5530.0
9508.0,1062126.9268471687,5530.0
9510.0,1061663.6558477525,5530.0
9512.0,1061200.5730180652,5530.0
9514.0,1060737.6783468446,5530.0
9516.0,1060274.971822678,5530.0
9518.0,1059812.4534340003,5530.0
9520.0,1059350.1231690971,5530.0
9522.0,1058887.9810161004,5530.0
9524.0,1058426.0269629958,5530.0
9526.0,1057964.260997614,5530.0
9528.0,1057502.6831076406,5530.0
9530.0,1057041.2932806092,5530.0
9532.0,1056580.0915039054,5530.0
9534.0,1056119.0777647658,5530.0
9536.0,1055658.2520502785,5530.0
9538.0,1055197.6143473855,5530.0
9540.0,1054737.164642878,5530.0
9542.0,1054276.9029234021,5530.0
9544.0,1053816.8291754567,5530.0
9546.0,1053356.9433853938,5530.0
9548.0,1052897.2455394191,5530.0
9550.0,1052437.7356235927,5530.0
9552.0,1051978.4136238287,5530.0
9554.0,1051519.2795258965,5530.0
9556.0,1051060.33331542,5530.0
9558.0,1050601.5749778796,5530.0
9560.0,1050143.0044986089,5530.0
9562.0,1049684.6218628008,5530.0
9564.0,1049226.4270555032,5530.0
9566.0,1048768.42006162,5530.0
9568.0,1048310.6008659137,5530.0
9570.0,1047852.9694530019,5530.0
9572.0,1047395.5258073629,5530.0
9574.0,1046938.2699133321,5530.0
9576.0,1046481.201755102,5530.0
9578.0,1046024.3213167244,5530.0
9580.0,1045567.6285821113,5530.0
9582.0,1045111.1235350332,5530.0
9584.0,1044654.8061591205,5530.0
9586.0,1044198.6764378626,5530.0
9588.0,1043742.7343546111,5530.0
9590.0,1043286.9798925776,5530.0
9592.0,1042831.4130348347,5530.0
9594.0,1042376.033764316,5530.0
9596.0,1041920.8420638164,5530.0
9598.0,1041465.8379159942,5530.0
9600.0,1041011.0213033699,5530.0
9602.0,1040556.3922083247,5530.0
9604.0,1040101.9506131049,5530.0
9606.0,1039647.6964998185,5530.0
9608.0,1039193.6298504389,5530.0
9610.0,1038739.750646802,5530.0
9612.0,1038286.0588706074,5530.0
9614.0,1037832.5545034227,5530.0
9616.0,1037379.2375266762,5530.0
9618.0,1036926.1079216622,5530.0
9620.0,1036473.1656695441,5530.0
9622.0,1036020.4107513459,5530.0
9624.0,1035567.8431479615,5530.0
9626.0,1035115.4628401509,5530.0
9628.0,1034663.26980854,5530.0
9630.0,1034211.2640336206,5530.0
9632.0,1033759.4454957533,5530.0
9634.0,1033307.8141751678,5530.0
9636.0,1032856.3700519599,5530.0
9638.0,1032405.1131060937,5530.0
9640.0,1031954.043317403,5530.0
9642.0,1031503.1606655899,5530.0
9644.0,1031052.4651302267,5530.0
9646.0,1030601.9566907536,5530.0
9648.0,1030151.6353264828,5530.0
9650.0,1029701.5010165938,5530.0
9652.0,1029251.553740141,5530.0
9654.0,1028801.7934760454,5530.0
9656.0,1028352.2202031013,5530.0
9658.0,1027902.833899973,5530.0
9660.0,1027453.6345451996,5530.0
9662.0,1027004.6221171884,5530.0
9664.0,1026555.7965942221,5530.0
9666.0,1026107.157954454,5530.0
9668.0,1025658.7061759107,5530.0
9670.0,1025210.4412364946,5530.0
9672.0,1024762.3631139778,5530.0
9674.0,1024314.4717860088,5530.0
9676.0,1023866.7672301091,5530.0
9678.0,1023419.2494236764,5530.0
9680.0,1022971.9183439809,5530.0
9682.0,1022524.7739681698,5530.0
9684.0,1022077.8162732642,5530.0
9686.0,1021631.0452361625,5530.0
9688.0,1021184.4608336367,5530.0
9690.0,1020738.0630423385,5530.0
9692.0,1020291.8518387923,5530.0
9694.0,1019845.8271994017,5530.0
9696.0,1019399.9891004484,5530.0
9698.0,1018954.3375180891,5530.0
9700.0,1018508.8724283591,5530.0
9702.0,1018063.5938071732,5530.0
9704.0,1017618.5016303225,5530.0
9706.0,1017173.5958734783,5530.0
9708.0,1016728.8765121903,5530.0
9710.0,1016284.3435218863,5530.0
9712.0,1015839.9968778761,5530.0
9714.0,1015395.8365553471,5530.0
9716.0,1014951.8625293687,5530.0
9718.0,1014508.0747748875,5530.0
9720.0,1014064.4732667347,5530.0
9722.0,1013621.0579796203,5530.0
9724.0,1013177.8288881356,5530.0
9726.0,1012734.7859667549,5530.0
9728.0,1012291.9291898324,5530.0
9730.0,1011849.2585316051,5530.0
9732.0,1011406.7739661934,5530.0
9734.0,1010964.4754675997,5530.0
9736.0,1010522.3630097088,5530.0
9738.0,1010080.4365662897,5530.0
9740.0,1009638.696110995,5530.0
9742.0,1009197.1416173601,5530.0
9744.0,1008755.7730588054,5530.0
9746.0,1008314.5904086358,5530.0
9748.0,1007873.593640041,5530.0
9750.0,1007432.782726095,5530.0
9752.0,1006992.1576397577,5530.0
9754.0,1006551.718353873,5530.0
9756.0,1006111.4648411737,5530.0
9758.0,1005671.3970742761,5530.0
9760.0,1005231.5150256836,5530.0
9762.0,1004791.818667787,5530.0
9764.0,1004352.307972862,5530.0
9766.0,1003912.9829130755,5530.0
9768.0,1003473.8434604779,5530.0
9770.0,1003034.889587008,5530.0
9772.0,1002596.1212644947,5530.0
9774.0,1002157.5384646547,5530.0
9776.0,1001719.1411590913,5530.0
9778.0,1001280.9293192995,5530.0
9780.0,1000842.9029166608,5530.0
9782.0,1000405.0619224472,5530.0
9784.0,999967.4063078231,5530.0
9786.0,999529.9360438387,5530.0
9788.0,999092.6511014353,5530.0
9790.0,998655.5514514472,5530.0
9792.0,998218.6370645978,5530.0
9794.0,997781.9079115011,5530.0
9796.0,997345.3639626636,5530.0
9798.0,996909.0051884827,5530.0
9800.0,996472.8315592477,5530.0
9802.0,996036.8430451413,5530.0
9804.0,995601.0396162365,5530.0
9806.0,995165.4212425001,5530.0
9808.0,994729.9878937927,5530.0
9810.0,994294.739539867,5530.0
9812.0,993859.6761503702,5530.0
9814.0,993424.7976948414,5530.0
9816.0,992990.1041427155,5530.0
9818.0,992555.5954633208,5530.0
9820.0,992121.2716258818,5530.0
9822.0,991687.1325995155,5530.0
9824.0,991253.1783532344,5530.0
9826.0,990819.4088559493,5530.0
9828.0,990385.824076463,5530.0
9830.0,989952.4239834753,5530.0
9832.0,989519.2085455824,5530.0
9834.0,989086.1777312771,5530.0
9836.0,988653.3315089494,5530.0
9838.0,988220.6698468863,5530.0
9840.0,987788.1927132688,5530.0
9842.0,987355.9000761794,5530.0
9844.0,986923.7919035961,5530.0
9846.0,986491.8681633975,5530.0
9848.0,986060.1288233557,5530.0
9850.0,985628.5738511459,5530.0
9852.0,985197.2032143382,5530.0
9854.0,984766.0168804064,5530.0
9856.0,984335.01481672,5530.0
9858.0,983904.1969905479,5530.0
9860.0,983473.563369061,5530.0
9862.0,983043.113919328,5530.0
9864.0,982612.8486083212,5530.0
9866.0,982182.7674029083,5530.0
9868.0,981752.8702698625,5530.0
9870.0,981323.1571758555,5530.0
9872.0,980893.6280874622,5530.0
9874.0,980464.2829711561,5530.0
9876.0,980035.1217933164,5530.0
9878.0,979606.1445202203,5530.0
9880.0,979177.351118051,5530.0
9882.0,978748.7415528927,5530.0
9884.0,978320.3157907317,5530.0
9886.0,977892.0737974565,5530.0
9888.0,977464.0155388626,5530.0
9890.0,977036.140980647,5530.0
9892.0,976608.4500884089,5530.0
9894.0,976180.942827654,5530.0
9896.0,975753.6191637906,5530.0
9898.0,975326.4790621345,5530.0
9900.0,974899.5224879018,5530.0
9902.0,974472.7494062169,5530.0
9904.0,974046.1597821083,5530.0
9906.0,973619.7535805111,5530.0
9908.0,973193.5307662662,5530.0
9910.0,972767.4913041175,5530.0
9912.0,972341.6351587186,5530.0
9914.0,971915.9622946291,5530.0
9916.0,971490.472676315,5530.0
9918.0,971065.166268147,5530.0
9920.0,970640.0430344073,5530.0
9922.0,970215.1029392827,5530.0
9924.0,969790.345946868,5530.0
9926.0,969365.7720211681,5530.0
9928.0,968941.3811260931,5530.0
9930.0,968517.1732254627,5530.0
9932.0,968093.1482830058,5530.0
9934.0,967669.3062623612,5530.0
9936.0,967245.6471270736,5530.0
9938.0,966822.1708406014,5530.0
9940.0,966398.877366309,5530.0
9942.0,965975.7666674728,5530.0
9944.0,965552.8387072772,5530.0
9946.0,965130.0934488206,5530.0
9948.0,964707.5308551082,5530.0
9950.0,964285.1508890585,5530.0
9952.0,963862.9535135003,5530.0
9954.0,963440.9386911736,5530.0
9956.0,963019.1063847289,5530.0
9958.0,962597.4565567307,5530.0
9960.0,962175.9891696544,5530.0
9962.0,961754.7041858874,5530.0
9964.0,961333.6015677297,5530.0
9966.0,960912.681277394,5530.0
9968.0,960491.9432770071,5530.0
9970.0,960071.3875286062,5530.0
9972.0,959651.0139941449,5530.0
9974.0,959230.8226354889,5530.0
9976.0,958810.8134144177,5530.0
9978.0,958390.9862926262,5530.0
9980.0,957971.341231722,5530.0
9982.0,957551.8781932276,5530.0
9984.0,957132.5971385812,5530.0
9986.0,956713.4980291356,5530.0
9988.0,956294.5808261578,5530.0
9990.0,955875.845490832,5530.0
9992.0,955457.2919842569,5530.0
9994.0,955038.9202674474,5530.0
9996.0,954620.7303013352,5530.0
9998.0,954202.7220467672,5530.0
