phase,ABmag,ABmag_err
-3921.131690497292,22.34513055163995,0.024338340454238966
-3918.6117956760063,22.345963272869934,0.024479408199088188
-3916.0919008547135,22.346791992933206,0.024621565996416347
-3913.572006033428,22.347617492711972,0.024764824482545293
-3911.0521112121423,22.348440555519986,0.02490922897505012
-3908.5322163908495,22.34926197344401,0.025054857948722812
-3906.012321569564,22.350082656185688,0.02520182223326124
-3903.492426748271,22.350903613683496,0.025350240299310593
-3900.9725319269855,22.351725980673407,0.025500223566801518
-3898.4526371057,22.352550968967137,0.025651903441578177
-3895.932742284407,22.35337978228136,0.025805432484301227
-3893.4128474631216,22.3542133454454,0.025960927426003047
-3890.892952641836,22.355052287838568,0.02611846258715518
-3888.373057820543,22.35589735566938,0.026278126926999115
-3885.8531629992576,22.356749445426605,0.026440027195304045
-3883.333268177965,22.357609747131164,0.026604283529482815
-3880.813373356679,22.358479615254442,0.02677103420620327
-3878.2934785353937,22.359360417690965,0.026940437484090342
-3875.773583714101,22.360253724102563,0.027112669913647285
-3873.2536888928153,22.361161262636585,0.027287917838963578
-3870.7337940715297,22.362083902966848,0.027466273083101646
-3868.213899250237,22.363021726824396,0.02764773515160286
-3865.6940044289513,22.363974782370313,0.02783231210073274
-3863.1741096076657,22.364943057804336,0.02801996677519792
-3860.654214786373,22.365926019525794,0.028210448056515142
-3858.1343199650873,22.366922957359556,0.02840344232339571
-3855.6144251437945,22.367933197049307,0.028598648545246113
-3853.094530322509,22.368956062275423,0.02879578100584368
-3850.5746355012234,22.369990880724718,0.028994569730632684
-3848.0547406799305,22.37103702438037,0.029194759524964906
-3845.534845858645,22.37209388436282,0.029396112246354144
-3843.0149510373594,22.37316084978384,0.029598408640512032
-3840.4950562160666,22.3742373076098,0.029801448621438086
-3837.975161394781,22.37532264257124,0.030005051691321605
-3835.455266573488,22.376416237136628,0.03020905727243275
-3832.9353717522026,22.37751747141174,0.030413324503428985
-3830.415476930917,22.378625723120823,0.03061773244582597
-3827.895582109624,22.37974036757466,0.030822179612821562
-3825.375687288338,22.38086079428242,0.031026583002344014
-3822.855792467053,22.381986523975318,0.0312308714840354
-3820.33589764576,22.383117139564565,0.03143498908873963
-3817.8160028244743,22.384252229180476,0.03163889485757079
-3815.296108003189,22.385391389663166,0.0318425492408942
-3812.776213181896,22.386534204397993,0.032045922091566925
-3810.2563183606103,22.387680268188305,0.03224899870663419
-3807.736423539318,22.388829299913326,0.032451775823132745
-3805.216528718032,22.38998108417126,0.03265426264358767
-3802.696633896747,22.391135404386517,0.03285642659116892
-3800.176739075454,22.3922919106489,0.03305802529465909
-3797.656844254168,22.39345015582411,0.03325875432624907
-3795.136949432883,22.394609689645556,0.03345832140650975
-3792.61705461159,22.395770059915517,0.03365644842677061
-3790.097159790304,22.39693081250147,0.03385287209329903
-3787.577264969011,22.398091491316478,0.03404734487665982
-3785.057370147726,22.399251638328174,0.03423963557929116
-3782.537475326441,22.400410793508197,0.03442952984478957
-3780.017580505147,22.401568471276697,0.03461682791250439
-3777.497685683862,22.40272411792263,0.03480133958248215
-3774.977790862577,22.40387716592971,0.034982891445608975
-3772.457896041284,22.405027045614343,0.0351613283957809
-3769.938001219998,22.40617320370705,0.035336508347121744
-3767.418106398713,22.407315117676134,0.035508298067986596
-3764.89821157742,22.408452266239447,0.03567658254813939
-3762.378316756134,22.409584125983756,0.035841266041311784
-3759.8584219348418,22.410710171426313,0.036002272160568144
-3757.338527113556,22.411829875029145,0.03615954415786923
-3754.81863229227,22.41294270719698,0.03631304479091006
-3752.298737470978,22.41404813633904,0.036462756294720955
-3749.778842649692,22.415145628868444,0.03660868061486054
-3747.2589478284062,22.41623464925257,0.036750838763192094
-3744.7390530071134,22.417314660043175,0.03688927103438026
-3742.219158185828,22.41838512190837,0.0370240368009549
-3739.699263364535,22.419445523987243,0.037155210276104335
-3737.1793685432494,22.42049560187183,0.03728285664393265
-3734.659473721964,22.421535211322382,0.03740704700914289
-3732.139578900671,22.422564208691036,0.03752787067352286
-3729.6196840793855,22.423582450138905,0.0376454348038753
-3727.0997892581,22.42458979165566,0.037759864288327304
-3724.579894436807,22.425586121658647,0.037871297875110455
-3722.0599996155215,22.426571486902304,0.03797987436569111
-3719.540104794236,22.427545982727196,0.03808574412332541
-3717.020209972943,22.428509693049755,0.03818907249678698
-3714.5003151516576,22.429462683103658,0.03829001806817394
-3711.9804203303647,22.430405259170396,0.038388719877760887
-3709.460525509079,22.431337785837968,0.038485327428092096
-3706.9406306877936,22.432260570191637,0.038580000541112054
-3704.4207358665008,22.433173567746945,0.03867288314109586
-3701.900841045215,22.43407660372051,0.03876412234549863
-3699.3809462239296,22.434969502845437,0.03885387946685277
-3696.861051402637,22.43585208959373,0.038942329808710235
-3694.3411565813512,22.436724188194027,0.03902966209610311
-3691.8212617600584,22.43758562263992,0.039116078042459236
-3689.301366938773,22.4384362424289,0.03920179097702459
-3686.7814721174873,22.4392759841232,0.03928702383603788
-3684.2615772961944,22.440104778807047,0.03937200224095322
-3681.741682474909,22.440922101640528,0.039456847389721474
-3679.2217876536233,22.441727086284246,0.039541595929720466
-3676.7018928323305,22.44251933960266,0.03962627254778287
-3674.181998011045,22.443298709679574,0.039710869182240933
-3671.6621031897594,22.444065052170554,0.03979533747065234
-3669.1422083684665,22.444818223853318,0.03987963564178624
-3666.622313547181,22.445558081617715,0.03996373292613424
-3664.102418725888,22.44628448247195,0.04004760992594932
-3661.5825239046026,22.4469972835676,0.04013125930221702
-3659.062629083317,22.447696342212694,0.04021468584330678
-3656.542734262024,22.448381515890382,0.04029790694065668
-3654.0228394407386,22.449052662275243,0.040380952529350964
-3651.502944619453,22.44970963925413,0.040463865547470654
-3648.98304979816,22.450352340842368,0.04054669969304573
-3646.463154976874,22.45098095543187,0.04062950401546443
-3643.943260155582,22.451595817651288,0.04071233023125486
-3641.423365334296,22.452197264532657,0.040795242640593685
-3638.9034705130102,22.452785634371164,0.040878318283085316
-3636.383575691718,22.453361266696906,0.04096164681719933
-3633.863680870432,22.45392450223086,0.041045330153673516
-3631.3437860491463,22.4544756828339,0.041129482518835185
-3628.823891227854,22.455015151490596,0.041214229463534806
-3626.303996406568,22.455543252266345,0.04129970787778951
-3623.784101585283,22.456060309709052,0.04138605906014045
-3621.26420676399,22.45656632760276,0.04147333703922971
-3618.744311942704,22.457061054880036,0.0415615285413882
-3616.224417121411,22.457544230358078,0.04165062669938755
-3613.704522300126,22.45801543851392,0.0417406018922797
-3611.18462747884,22.458474037929925,0.041831387092198684
-3608.664732657547,22.458919368634874,0.041922920774236476
-3606.144837836262,22.459350770038924,0.042015150987791995
-3603.624943014977,22.459767589039508,0.04210803467883514
-3601.1050481936836,22.46016932665661,0.04220152959934516
